"id"	"科名"	"保存编号"	"品种名称"	"戊烯基"	"棕榈酸"	"甲基吲哚"	"丙烯基"	"每果粒数"	"全株角果数"	"羟基"	"一次分枝数"	"硬脂酸"	"生育日数"	"译名"	"类型"	"来源"	"丁烯基"	"芥酸"	"东经"	"总量"	"属名"	"统一编号"	"学名"	"高程"	"烯基"	"选育方法"	"种皮色"	"花色"	"成熟期"	"北纬"	"库编号"	"省"	"吲哚"	"分枝高度"	"叶型"	"样品类型"	"亚油酸"	"菌核病"	"X1"	"千粒重"	"保存单位"	"霜霉病"	"花生烯酸"	"油酸"	"病毒病"	"株高"	"含油率"	"亚麻酸"
"1706"	"Cruciferae(十字花科)"	"Ⅲ009"	"浙油7号(76337)"	"--"	"3.52"	"--"	"--"	"15.5"	"213.9"	"--"	"7.6"	"1.15"	"223"	"ZHE YOU 7 HAO (76337)"	"甘蓝型"	"浙江农科院"	"--"	"37.96"	"12008"	"--"	"Brassica(芸薹属)"	"00002661"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黑褐"	"黄"	"5.24"	"3011"	"I4B01209"	"浙江"	"--"	"30.4"	"裂叶"	"选育"	"15.40"	"中感"	"--"	"3.39"	"浙江省农科院"	"低抗"	"5.37"	"24.77"	"低抗"	"157.3"	"37.41"	"11.83"
"1707"	"Cruciferae(十字花科)"	"Ⅲ010"	"武九油菜"	"--"	"3.82"	"--"	"--"	"14.8"	"226.5"	"--"	"7.4"	"1.04"	"226"	"WU JIU YOU CAI"	"甘蓝型"	"浙江农科院"	"--"	"47.94"	"12008"	"--"	"Brassica(芸薹属)"	"00002662"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黑褐"	"淡黄"	"5.27"	"3011"	"I4B01210"	"浙江"	"--"	"17.7"	"裂叶"	"选育"	"14.93"	"低抗"	"--"	"3.14"	"浙江省农科院"	"低抗"	"8.33"	"13.67"	"低抗"	"161.7"	"34.43"	"10.27"
"1708"	"Cruciferae(十字花科)"	"Ⅲ011"	"81350"	"--"	"3.36"	"--"	"--"	"16.3"	"264.0"	"--"	"7.2"	"0.87"	"220"	"81350"	"甘蓝型"	"浙江农科院"	"--"	"52.36"	"12008"	"--"	"Brassica(芸薹属)"	"00002663"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黑褐"	"淡黄"	"5.21"	"3011"	"I4B01211"	"浙江"	"--"	"11.2"	"裂叶"	"选育"	"14.27"	"低感"	"--"	"2.98"	"浙江省农科院"	"低抗"	"6.83"	"10.65"	"中抗"	"163.7"	"37.67"	"11.66"
"1709"	"Cruciferae(十字花科)"	"Ⅲ012"	"76389"	"--"	"3.64"	"--"	"--"	"17.8"	"306.9"	"--"	"8.2"	"1.01"	"223"	"76389"	"甘蓝型"	"浙江农科院"	"--"	"48.24"	"12008"	"--"	"Brassica(芸薹属)"	"00002664"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"系选"	"黑褐"	"黄"	"5.24"	"3011"	"I4B01212"	"浙江"	"--"	"13.6"	"裂叶"	"选育"	"15.15"	"低感"	"--"	"3.24"	"浙江省农科院"	"低感"	"7.69"	"11.76"	"低抗"	"151.1"	"35.33"	"12.52"
"1710"	"Cruciferae(十字花科)"	"Ⅲ013"	"78251"	"--"	"3.94"	"--"	"--"	"13.3"	"292.4"	"--"	"8.9"	"1.25"	"223"	"78251"	"甘蓝型"	"浙江农科院"	"--"	"40.33"	"12008"	"--"	"Brassica(芸薹属)"	"00002665"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黑褐"	"黄"	"5.24"	"3011"	"I4B01213"	"浙江"	"--"	"11.1"	"花叶"	"选育"	"15.24"	"中感"	"--"	"3.08"	"浙江省农科院"	"低感"	"12.06"	"15.16"	"低感"	"147.3"	"29.35"	"12.03"
"1711"	"Cruciferae(十字花科)"	"Ⅲ014"	"79601"	"--"	"5.00"	"--"	"--"	"21.7"	"244.4"	"--"	"7.3"	"1.03"	"218"	"79601"	"甘蓝型"	"浙江农大农学系"	"--"	"45.94"	"12008"	"--"	"Brassica(芸薹属)"	"00002666"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"系选"	"黑褐"	"深黄"	"5.19"	"3011"	"I4B03169"	"浙江"	"--"	"14.5"	"裂叶"	"选育"	"17.64"	"中感"	"--"	"3.11"	"浙江省农科院"	"低抗"	"6.48"	"9.87"	"低感"	"147.0"	"27.38"	"14.04"
"1712"	"Cruciferae(十字花科)"	"Ⅲ015"	"80054"	"--"	"3.67"	"--"	"--"	"22.0"	"240.0"	"--"	"7.0"	"0.91"	"221"	"80054"	"甘蓝型"	"浙江农科院"	"--"	"49.35"	"12008"	"--"	"Brassica(芸薹属)"	"00002667"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"系选"	"--"	"黄"	"5.22"	"3011"	"I4B01214"	"浙江"	"--"	"14.0"	"裂叶"	"选育"	"13.63"	"低感"	"--"	"3.66"	"浙江省农科院"	"低抗"	"7.71"	"12.04"	"低感"	"145.0"	"36.09"	"12.69"
"1713"	"Cruciferae(十字花科)"	"Ⅲ016"	"82773"	"--"	"3.50"	"--"	"--"	"15.5"	"271.5"	"--"	"7.6"	"0.97"	"221"	"82773"	"甘蓝型"	"浙江农科院"	"--"	"46.88"	"12008"	"--"	"Brassica(芸薹属)"	"00002668"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"辐射"	"黑褐"	"黄"	"5.22"	"3011"	"I4B01215"	"浙江"	"--"	"17.3"	"裂叶"	"选育"	"14.76"	"低感"	"--"	"3.86"	"浙江省农科院"	"低抗"	"8.65"	"13.13"	"低感"	"153.4"	"38.83"	"12.11"
"1714"	"Cruciferae(十字花科)"	"Ⅲ017"	"浙油8号(82769)"	"--"	"4.17"	"--"	"--"	"16.4"	"370.0"	"--"	"8.9"	"1.08"	"224"	"ZHE YOU 8 HAO (82769)"	"甘蓝型"	"浙江农科院"	"--"	"39.76"	"12008"	"--"	"Brassica(芸薹属)"	"00002669"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"辐射"	"黑褐"	"深黄"	"5.25"	"3011"	"I4B01216"	"浙江"	"--"	"14.4"	"裂叶"	"选育"	"17.25"	"低感"	"--"	"3.88"	"浙江省农科院"	"低抗"	"9.93"	"16.04"	"低感"	"164.8"	"36.13"	"11.77"
"1715"	"Cruciferae(十字花科)"	"Ⅲ018"	"617"	"4.76"	"4.95"	"8.56"	"4.54"	"15.2"	"299.3"	"41.30"	"8.8"	"2.09"	"216"	"617"	"甘蓝型"	"浙江农科院"	"22.70"	"1.71"	"12008"	"89.16"	"Brassica(芸薹属)"	"00002670"	"Brassica napus L.(甘蓝型油菜)"	"9"	"6.83"	"杂交种"	"黑褐"	"深黄"	"5.17"	"3011"	"I4B01217"	"浙江"	"0.41"	"9.2"	"裂叶"	"选育"	"22.11"	"中感"	"--"	"3.24"	"浙江省农科院"	"低抗"	"1.51"	"55.26"	"低感"	"138.4"	"37.49"	"12.37"
"1716"	"Cruciferae(十字花科)"	"Ⅲ019"	"622"	"5.84"	"4.99"	"8.78"	"4.81"	"21.1"	"283.4"	"43.00"	"9.8"	"1.48"	"226"	"622"	"甘蓝型"	"浙江农科院"	"28.70"	"0.80"	"12008"	"98.36"	"Brassica(芸薹属)"	"00002671"	"Brassica napus L.(甘蓝型油菜)"	"9"	"6.11"	"杂交种"	"黑褐"	"淡黄"	"5.27"	"3011"	"I4B02594"	"浙江"	"1.10"	"15.2"	"裂叶"	"选育"	"22.69"	"中感"	"--"	"3.00"	"浙江省农科院"	"低抗"	"0.82"	"58.72"	"低感"	"151.5"	"36.09"	"10.50"
"1717"	"Cruciferae(十字花科)"	"Ⅲ020"	"浙优油1号杂选84-1"	"--"	"4.70"	"--"	"--"	"14.6"	"403.5"	"--"	"15.4"	"1.93"	"226"	"ZHE YOU YOU 1 HAO ZA XUAN 84-1"	"甘蓝型"	"浙江农科院"	"--"	"2.77"	"12008"	"--"	"Brassica(芸薹属)"	"00002672"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黄"	"淡黄"	"5.27"	"3011"	"I4B01218"	"浙江"	"--"	"14.4"	"花叶"	"选育"	"20.55"	"低抗"	"--"	"2.94"	"浙江省农科院"	"低抗"	"3.55"	"57.35"	"低抗"	"161.4"	"38.74"	"9.14"
"1718"	"Cruciferae(十字花科)"	"Ⅲ021"	"1026"	"--"	"5.56"	"--"	"--"	"19.3"	"362.8"	"--"	"12.2"	"1.78"	"223"	"1026"	"甘蓝型"	"浙江农科院"	"--"	"4.82"	"12008"	"--"	"Brassica(芸薹属)"	"00002673"	"Brassica napus L.(甘蓝型油菜)"	"9"	"--"	"杂交种"	"黑褐"	"黄"	"5.24"	"3011"	"I4B01219"	"浙江"	"--"	"16.7"	"裂叶"	"选育"	"23.03"	"低抗"	"--"	"3.11"	"浙江省农科院"	"低抗"	"3.12"	"49.65"	"低抗"	"157.1"	"33.88"	"12.04"
"1719"	"Cruciferae(十字花科)"	"Ⅲ013"	"宁油7号"	"--"	"3.05"	"--"	"--"	"19.5"	"414.4"	"--"	"7.0"	"1.23"	"226"	"NING YOU 7 HAO"	"甘蓝型"	"江苏省农科院"	"--"	"42.15"	"11843"	"--"	"Brassica(芸薹属)"	"00002674"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"棕褐"	"黄"	"5.27"	"3206"	"I4B01192"	"江苏"	"--"	"31.6"	"裂叶"	"选育"	"13.39"	"低感"	"--"	"4.65"	"江苏省农科院"	"低抗"	"10.75"	"19.54"	"低抗"	"144.0"	"35.34"	"9.88"
"1720"	"Cruciferae(十字花科)"	"Ⅲ014"	"宁油8号"	"10.26"	"4.45"	"11.20"	"8.13"	"24.3"	"372.0"	"35.60"	"6.0"	"1.47"	"225"	"NING YOU 8 HAO"	"甘蓝型"	"江苏省农科院"	"22.68"	"0.58"	"11843"	"92.56"	"Brassica(芸薹属)"	"00002675"	"Brassica napus L.(甘蓝型油菜)"	"4"	"3.90"	"系选"	"红褐"	"黄"	"5.30"	"3206"	"I4B03276"	"江苏"	"0.76"	"10.0"	"裂叶"	"选育"	"19.83"	"中感"	"--"	"2.95"	"江苏省农科院"	"中抗"	"1.37"	"64.30"	"低抗"	"107.0"	"43.07"	"8.00"
"1721"	"Cruciferae(十字花科)"	"Ⅲ015"	"封顶240"	"--"	"3.13"	"--"	"--"	"19.5"	"248.0"	"--"	"6.0"	"1.14"	"227"	"FENG DING 240"	"甘蓝型"	"江苏省农科院"	"--"	"45.99"	"11843"	"--"	"Brassica(芸薹属)"	"00002676"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"系选"	"红褐"	"黄"	"5.28"	"3206"	"I4B01193"	"江苏"	"--"	"59.0"	"裂叶"	"选育"	"13.00"	"低抗"	"--"	"4.18"	"江苏省农科院"	"低抗"	"10.86"	"16.71"	"低抗"	"142.0"	"38.31"	"9.18"
"1722"	"Cruciferae(十字花科)"	"Ⅲ016"	"淮油6号"	"--"	"3.77"	"--"	"--"	"28.6"	"531.0"	"--"	"8.0"	"1.11"	"221"	"HUAI YOU 6 HAO"	"甘蓝型"	"江苏淮阴县"	"--"	"36.59"	"11904"	"--"	"Brassica(芸薹属)"	"00002677"	"Brassica napus L.(甘蓝型油菜)"	"13"	"--"	"系选"	"黑褐"	"黄"	"5.26"	"3340"	"I4B02464"	"江苏"	"--"	"15.0"	"裂叶"	"选育"	"14.76"	"低抗"	"--"	"4.35"	"江苏省农科院"	"低抗"	"11.79"	"24.61"	"低感"	"125.0"	"42.34"	"7.37"
"1723"	"Cruciferae(十字花科)"	"Ⅲ017"	"淮油12号"	"--"	"4.79"	"--"	"--"	"22.9"	"336.0"	"--"	"5.0"	"2.10"	"229"	"HUAI YOU 12 HAO"	"甘蓝型"	"江苏淮阴县"	"--"	"0.44"	"11904"	"--"	"Brassica(芸薹属)"	"00002678"	"Brassica napus L.(甘蓝型油菜)"	"13"	"--"	"杂交种"	"黑褐"	"黄"	"6.03"	"3340"	"I4B03176"	"江苏"	"--"	"27.0"	"裂叶"	"选育"	"21.46"	"低感"	"--"	"2.84"	"江苏省农科院"	"低抗"	"0.27"	"62.53"	"低感"	"114.0"	"42.59"	"8.40"
"1724"	"Cruciferae(十字花科)"	"Ⅲ018"	"扬2008"	"--"	"4.05"	"--"	"--"	"27.3"	"339.0"	"--"	"8.0"	"1.43"	"220"	"YANG 2008"	"甘蓝型"	"江苏扬州市"	"--"	"43.05"	"11924"	"--"	"Brassica(芸薹属)"	"00002679"	"Brassica napus L.(甘蓝型油菜)"	"8"	"--"	"系选"	"黑褐"	"黄"	"5.25"	"3223"	"I4B02976"	"江苏"	"--"	"19.0"	"裂叶"	"选育"	"17.38"	"低抗"	"--"	"4.85"	"江苏省农科院"	"低抗"	"10.12"	"15.61"	"高抗"	"104.0"	"33.95"	"8.36"
"1725"	"Cruciferae(十字花科)"	"Ⅲ019"	"扬油1号"	"--"	"3.85"	"--"	"--"	"28.1"	"303.0"	"--"	"6.0"	"0.91"	"220"	"YANG YOU 1 HAO"	"甘蓝型"	"江苏扬州市"	"--"	"43.55"	"11924"	"--"	"Brassica(芸薹属)"	"00002680"	"Brassica napus L.(甘蓝型油菜)"	"8"	"--"	"杂交种"	"黑褐"	"黄"	"5.25"	"3223"	"I4B02465"	"江苏"	"--"	"19.0"	"裂叶"	"选育"	"15.61"	"中抗"	"--"	"4.17"	"江苏省农科院"	"低抗"	"10.47"	"17.46"	"低感"	"106.0"	"40.07"	"8.16"
"1726"	"Cruciferae(十字花科)"	"Ⅲ020"	"沛选170"	"--"	"3.11"	"--"	"--"	"19.1"	"244.0"	"--"	"5.0"	"0.80"	"223"	"PEI XUAN 170"	"甘蓝型"	"江苏沛县"	"--"	"48.95"	"11651"	"--"	"Brassica(芸薹属)"	"00002681"	"Brassica napus L.(甘蓝型油菜)"	"35"	"--"	"系选"	"棕褐"	"黄"	"5.28"	"3444"	"I4B02466"	"江苏"	"--"	"31.0"	"裂叶"	"选育"	"15.20"	"中感"	"--"	"4.48"	"江苏省农科院"	"低抗"	"8.71"	"15.11"	"低抗"	"115.0"	"39.00"	"8.12"
"1727"	"Cruciferae(十字花科)"	"Ⅲ021"	"丰油1号"	"--"	"3.20"	"--"	"--"	"27.9"	"335.0"	"--"	"6.0"	"0.78"	"221"	"FENG YOU 1 HAO"	"甘蓝型"	"江苏"	"--"	"46.34"	"11843"	"--"	"Brassica(芸薹属)"	"00002682"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"红褐"	"黄"	"5.26"	"3206"	"I4B02467"	"江苏"	"--"	"17.0"	"裂叶"	"选育"	"14.43"	"低抗"	"--"	"3.65"	"江苏省农科院"	"低感"	"11.55"	"16.26"	"低感"	"119.0"	"41.44"	"7.44"
"1728"	"Cruciferae(十字花科)"	"Ⅲ022"	"睢1-4"	"--"	"3.25"	"--"	"--"	"29.5"	"273.0"	"--"	"7.0"	"1.43"	"220"	"SUI 1-4"	"甘蓝型"	"江苏"	"--"	"43.89"	"11843"	"--"	"Brassica(芸薹属)"	"00002683"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"系选"	"黑褐"	"黄"	"5.25"	"3206"	"I4B02468"	"江苏"	"--"	"14.0"	"裂叶"	"选育"	"14.27"	"低抗"	"--"	"3.74"	"江苏省农科院"	"低抗"	"11.83"	"17.23"	"低感"	"105.0"	"44.76"	"8.00"
"1729"	"Cruciferae(十字花科)"	"Ⅲ023"	"宁5-49"	"--"	"3.65"	"--"	"--"	"15.9"	"596.0"	"--"	"8.0"	"0.86"	"224"	"NING 5-49"	"甘蓝型"	"江苏"	"--"	"51.30"	"11843"	"--"	"Brassica(芸薹属)"	"00002684"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"系选"	"红褐"	"黄"	"5.29"	"3206"	"I4B02469"	"江苏"	"--"	"7.0"	"裂叶"	"选育"	"14.92"	"低抗"	"--"	"2.88"	"江苏省农科院"	"低感"	"8.81"	"13.88"	"低感"	"93.0"	"37.07"	"6.58"
"1730"	"Cruciferae(十字花科)"	"Ⅲ024"	"苏128"	"9.40"	"4.92"	"10.96"	"11.11"	"11.6"	"311.0"	"49.70"	"4.0"	"1.10"	"230"	"SU 128"	"甘蓝型"	"江苏苏州市"	"25.08"	"0.97"	"12036"	"111.60"	"Brassica(芸薹属)"	"00002685"	"Brassica napus L.(甘蓝型油菜)"	"4"	"4.58"	"杂交种"	"红褐"	"黄"	"6.04"	"3124"	"I4B02470"	"江苏"	"0.72"	"15.0"	"裂叶"	"选育"	"21.69"	"--"	"--"	"3.38"	"江苏省农科院"	"中抗"	"1.83"	"58.58"	"低感"	"101.0"	"39.21"	"10.91"
"1731"	"Cruciferae(十字花科)"	"Ⅲ025"	"全紫油菜"	"--"	"4.05"	"--"	"--"	"20.2"	"498.0"	"--"	"7.0"	"1.10"	"233"	"QUAN ZI YOU CAI"	"甘蓝型"	"江苏省农科院"	"--"	"1.45"	"11843"	"--"	"Brassica(芸薹属)"	"00002686"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"系选"	"红褐"	"黄"	"6.07"	"3206"	"I4B02977"	"江苏"	"--"	"11.0"	"裂叶"	"选育"	"22.47"	"中感"	"--"	"3.39"	"江苏省农科院"	"低感"	"0.62"	"59.39"	"低感"	"85.0"	"37.00"	"10.92"
"1732"	"Cruciferae(十字花科)"	"Ⅲ026"	"75-17-2"	"--"	"4.05"	"--"	"--"	"22.7"	"232.0"	"--"	"7.0"	"1.10"	"223"	"75-17-2"	"甘蓝型"	"江苏省农科院"	"--"	"1.45"	"11843"	"--"	"Brassica(芸薹属)"	"00002687"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"黑褐"	"乳白"	"5.28"	"3206"	"I4B02500"	"江苏"	"--"	"27.0"	"裂叶"	"选育"	"22.47"	"低抗"	"--"	"4.03"	"江苏省农科院"	"低感"	"0.62"	"59.39"	"低感"	"98.0"	"37.00"	"10.92"
"1733"	"Cruciferae(十字花科)"	"Ⅲ027"	"79-128"	"--"	"4.63"	"--"	"--"	"20.1"	"192.0"	"--"	"7.0"	"2.13"	"228"	"79-128"	"甘蓝型"	"江苏省农科院"	"--"	"13.64"	"11843"	"--"	"Brassica(芸薹属)"	"00002688"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"红褐"	"黄"	"6.02"	"3206"	"I4B02978"	"江苏"	"--"	"26.0"	"裂叶"	"选育"	"21.28"	"低感"	"--"	"4.09"	"江苏省农科院"	"--"	"7.43"	"39.79"	"低感"	"112.0"	"40.29"	"11.70"
"1734"	"Cruciferae(十字花科)"	"Ⅲ028"	"372"	"--"	"3.44"	"--"	"--"	"23.2"	"240.0"	"--"	"6.0"	"0.90"	"228"	"372"	"甘蓝型"	"江苏省农科院"	"--"	"45.61"	"11843"	"--"	"Brassica(芸薹属)"	"00002689"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"红褐"	"黄"	"5.29"	"3206"	"I4B01197"	"江苏"	"--"	"55.0"	"裂叶"	"选育"	"14.36"	"低感"	"--"	"4.00"	"江苏省农科院"	"低抗"	"9.63"	"16.54"	"低感"	"160.0"	"36.59"	"9.51"
"1735"	"Cruciferae(十字花科)"	"Ⅲ029"	"908"	"9.37"	"4.78"	"9.99"	"12.85"	"24.0"	"276.0"	"55.70"	"6.0"	"1.73"	"227"	"908"	"甘蓝型"	"江苏省农科院"	"32.48"	"0.55"	"11843"	"126.20"	"Brassica(芸薹属)"	"00002690"	"Brassica napus L.(甘蓝型油菜)"	"4"	"5.08"	"杂交种"	"棕褐"	"乳白"	"5.28"	"3206"	"I4B01196"	"江苏"	"0.71"	"46.0"	"裂叶"	"选育"	"19.83"	"低抗"	"--"	"3.75"	"江苏省农科院"	"低抗"	"1.88"	"62.57"	"低感"	"171.0"	"38.09"	"8.67"
"1736"	"Cruciferae(十字花科)"	"Ⅲ030"	"3151"	"--"	"4.84"	"--"	"--"	"16.2"	"382.0"	"--"	"8.0"	"1.42"	"230"	"3151"	"甘蓝型"	"江苏省农科院"	"--"	"0.90"	"11843"	"--"	"Brassica(芸薹属)"	"00002691"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"杂交种"	"红褐"	"黄"	"6.04"	"3206"	"I4B02471"	"江苏"	"--"	"13.0"	"裂叶"	"选育"	"23.66"	"中感"	"--"	"2.89"	"江苏省农科院"	"低抗"	"2.01"	"59.87"	"低感"	"88.0"	"41.35"	"7.31"
"1737"	"Cruciferae(十字花科)"	"Ⅲ031"	"BF10"	"--"	"4.13"	"--"	"--"	"10.5"	"456.0"	"--"	"8.0"	"1.37"	"226"	"BF10"	"甘蓝型"	"台湾省"	"--"	"37.88"	"12131"	"--"	"Brassica(芸薹属)"	"00002692"	"Brassica napus L.(甘蓝型油菜)"	"--"	"--"	"--"	"红褐"	"黄"	"5.31"	"2503"	"I4B02979"	"台湾"	"--"	"12.0"	"裂叶"	"选育"	"17.41"	"低感"	"--"	"3.86"	"江苏省农科院"	"低感"	"10.73"	"19.46"	"低抗"	"79.0"	"31.52"	"9.00"
"1738"	"Cruciferae(十字花科)"	"Ⅲ032"	"BF10(A)"	"--"	"4.04"	"--"	"--"	"25.8"	"427.0"	"--"	"8.0"	"1.31"	"223"	"BF10(A)"	"甘蓝型"	"台湾省"	"--"	"46.53"	"12131"	"--"	"Brassica(芸薹属)"	"00002693"	"Brassica napus L.(甘蓝型油菜)"	"--"	"--"	"--"	"红褐"	"黄"	"5.28"	"2503"	"I4B02980"	"台湾"	"--"	"8.0"	"裂叶"	"选育"	"16.18"	"低感"	"--"	"3.68"	"江苏省农科院"	"低抗"	"9.99"	"14.17"	"低感"	"77.0"	"31.75"	"7.78"
"1739"	"Cruciferae(十字花科)"	"Ⅲ033"	"选 35"	"--"	"3.69"	"--"	"--"	"24.4"	"245.0"	"--"	"5.0"	"0.74"	"224"	"XUAN 35"	"甘蓝型"	"江苏苏州"	"--"	"44.44"	"12036"	"--"	"Brassica(芸薹属)"	"00002694"	"Brassica napus L.(甘蓝型油菜)"	"4"	"--"	"系选"	"棕褐"	"黄"	"5.29"	"3124"	"I4B02472"	"江苏"	"--"	"15.0"	"裂叶"	"选育"	"14.09"	"中抗"	"--"	"3.89"	"江苏省农科院"	"低抗"	"9.96"	"16.84"	"低感"	"96.0"	"41.34"	"10.24"
"1740"	"Cruciferae(十字花科)"	"Ⅲ001"	"广德068"	"--"	"3.15"	"--"	"--"	"24.0"	"268.6"	"--"	"5.6"	"1.10"	"214"	"GUANG DE 068"	"甘蓝型"	"安徽广德县农科所"	"--"	"49.84"	"11925"	"--"	"Brassica(芸薹属)"	"00002695"	"Brassica napus L.(甘蓝型油菜)"	"52"	"--"	"杂交种"	"棕褐"	"黄"	"5.23"	"3054"	"I4B02619"	"安徽"	"--"	"32.8"	"裂叶"	"选育"	"13.61"	"低抗"	"--"	"3.60"	"安微省农科院"	"低抗"	"10.36"	"14.16"	"中感"	"142.4"	"41.96"	"7.78"
"1741"	"Cruciferae(十字花科)"	"Ⅲ002"	"广德121"	"--"	"3.76"	"--"	"--"	"24.1"	"173.0"	"--"	"5.0"	"1.21"	"216"	"GUANG DE 121"	"甘蓝型"	"安徽广德县农科所"	"--"	"46.14"	"11925"	"--"	"Brassica(芸薹属)"	"00002696"	"Brassica napus L.(甘蓝型油菜)"	"52"	"--"	"杂交种"	"棕褐"	"黄"	"5.25"	"3054"	"I4B01053"	"安徽"	"--"	"58.0"	"裂叶"	"选育"	"15.76"	"低抗"	"--"	"3.70"	"安微省农科院"	"低感"	"8.81"	"14.43"	"中抗"	"150.9"	"33.74"	"9.88"
"1742"	"Cruciferae(十字花科)"	"Ⅲ003"	"广德138"	"--"	"3.00"	"--"	"--"	"19.4"	"166.4"	"--"	"5.8"	"0.93"	"216"	"GUANG DE 138"	"甘蓝型"	"安徽广德县农科所"	"--"	"52.87"	"11925"	"--"	"Brassica(芸薹属)"	"00002697"	"Brassica napus L.(甘蓝型油菜)"	"52"	"--"	"系选"	"棕褐"	"黄"	"5.25"	"3054"	"I4B02620"	"安徽"	"--"	"46.4"	"裂叶"	"选育"	"12.50"	"低感"	"--"	"3.60"	"安微省农科院"	"低感"	"9.98"	"12.66"	"中感"	"122.4"	"39.68"	"8.06"
"1743"	"Cruciferae(十字花科)"	"Ⅲ004"	"广德8104"	"--"	"3.97"	"--"	"--"	"22.8"	"201.6"	"--"	"4.6"	"1.41"	"216"	"GUANG DE 8104"	"甘蓝型"	"安徽广德县农科所"	"--"	"31.68"	"11925"	"--"	"Brassica(芸薹属)"	"00002698"	"Brassica napus L.(甘蓝型油菜)"	"52"	"--"	"系选"	"棕褐"	"黄"	"5.25"	"3054"	"I4B03263"	"安徽"	"--"	"46.2"	"裂叶"	"选育"	"15.76"	"低抗"	"--"	"3.60"	"安微省农科院"	"低感"	"12.27"	"24.76"	"低感"	"135.2"	"41.33"	"10.15"
"1744"	"Cruciferae(十字花科)"	"Ⅲ005"	"790215"	"--"	"3.48"	"--"	"--"	"19.4"	"193.4"	"--"	"5.8"	"1.22"	"214"	"790215"	"甘蓝型"	"安徽省农科院"	"--"	"43.56"	"11717"	"--"	"Brassica(芸薹属)"	"00002699"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"黑褐"	"黄"	"5.23"	"3153"	"I4B01054"	"安徽"	"--"	"49.4"	"裂叶"	"选育"	"13.68"	"中感"	"--"	"3.60"	"安微省农科院"	"低感"	"13.12"	"15.89"	"低抗"	"139.2"	"43.93"	"9.05"
"1745"	"Cruciferae(十字花科)"	"Ⅲ006"	"3209"	"--"	"3.79"	"--"	"--"	"18.4"	"183.6"	"--"	"5.6"	"1.09"	"214"	"3209"	"甘蓝型"	"安徽省农科院"	"--"	"44.00"	"11717"	"--"	"Brassica(芸薹属)"	"00002700"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.23"	"3153"	"I4B03071"	"安徽"	"--"	"64.6"	"裂叶"	"选育"	"13.54"	"低抗"	"--"	"3.30"	"安微省农科院"	"低抗"	"13.46"	"15.20"	"低感"	"140.8"	"44.95"	"8.93"
"1746"	"Cruciferae(十字花科)"	"Ⅲ007"	"1130"	"--"	"3.58"	"--"	"--"	"21.6"	"267.2"	"--"	"6.8"	"1.13"	"212"	"1130"	"甘蓝型"	"安徽省农科院"	"--"	"46.98"	"11717"	"--"	"Brassica(芸薹属)"	"00002701"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.21"	"3153"	"I4B01055"	"安徽"	"--"	"39.8"	"裂叶"	"选育"	"13.77"	"低感"	"--"	"3.30"	"安微省农科院"	"低抗"	"10.40"	"14.54"	"中感"	"134.8"	"39.59"	"9.59"
"1747"	"Cruciferae(十字花科)"	"Ⅲ008"	"3208"	"--"	"3.84"	"--"	"--"	"18.9"	"199.0"	"--"	"5.8"	"1.52"	"212"	"3208"	"甘蓝型"	"安徽省农科院"	"--"	"32.06"	"11717"	"--"	"Brassica(芸薹属)"	"00002702"	"Brassica napus L.(甘蓝型油菜)"	"17"	"--"	"系选"	"棕褐"	"黄"	"5.21"	"3153"	"I4B01056"	"安徽"	"--"	"49.4"	"裂叶"	"选育"	"14.76"	"低感"	"--"	"3.20"	"安微省农科院"	"低感"	"14.35"	"23.99"	"低感"	"135.4"	"41.77"	"9.49"
