"id"	"蚜害病评价"	"异亮氨酸"	"酩氨酸"	"样品类型"	"花色"	"单荚粒数"	"全生育日数"	"叶斑病级"	"支链淀粉"	"总淀粉"	"丙氨酸"	"锈病指数"	"译名"	"叶斑病指数"	"荚色"	"单株产量"	"粒色"	"色氨酸"	"苏氨酸"	"属名"	"粗脂肪"	"胱氨酸"	"丝氨酸"	"赖氨酸"	"甘氨酸"	"天冬氨酸"	"蛋氨酸"	"谷氨酸"	"分枝数"	"百粒重"	"叶斑病评价"	"熟期抗旱"	"粒形"	"成熟期"	"粗蛋白"	"直链淀粉"	"省"	"组氨酸"	"库编号"	"品种名称"	"锈病严重度"	"脐环色"	"保存编号"	"学名"	"锈病普遍率"	"备注"	"播种期"	"种子来源"	"原产地"	"脯氨酸"	"株高"	"芽期抗旱"	"单株荚数"	"保存单位"	"芽期耐盐"	"缬氨酸"	"统一编号"	"锈病评价"	"蚜害病级"	"苯丙氨酸"	"结荚习性"	"亮氨酸"	"荚长"	"总和"	"生长习性"	"精氨酸"	"科名"	"苗期耐盐"
"891"	"HS"	"--"	"--"	"地方"	"紫"	"5.1"	"139"	"9"	"--"	"49.24"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"黄"	"5.2"	"浅橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.9"	"14.5"	"HS"	"--"	"肾形"	"9.24"	"21.45"	"13.25"	"内蒙古"	"--"	"I2C02096"	"白豇豆"	"--"	"黄"	"I107"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"准格尔旗"	"--"	"78.0"	"--"	"7.1"	"内蒙古农科院原子能所"	"--"	"--"	"I0002073"	"HS"	"9"	"--"	"无限"	"--"	"11.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"892"	"HS"	"--"	"--"	"地方"	"紫"	"5.4"	"139"	"9"	"--"	"48.82"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"7.1"	"浅橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.3"	"15.7"	"HS"	"--"	"肾形"	"9.24"	"21.31"	"11.08"	"内蒙古"	"--"	"I2C02097"	"豇豆"	"--"	"黄"	"I108"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"准格尔旗"	"--"	"89.0"	"--"	"8.4"	"内蒙古农科院原子能所"	"--"	"--"	"I0002074"	"HS"	"9"	"--"	"无限"	"--"	"10.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"893"	"HS"	"--"	"--"	"地方"	"紫"	"3.6"	"139"	"9"	"--"	"49.95"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"黄"	"5.0"	"浅橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"21.8"	"HS"	"--"	"肾形"	"9.24"	"22.17"	"10.58"	"内蒙古"	"--"	"--"	"白豇豆"	"--"	"黑"	"I94"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"五原县"	"--"	"97.0"	"--"	"6.4"	"内蒙古农科院原子能所"	"--"	"--"	"I0002075"	"HS"	"9"	"--"	"无限"	"--"	"14.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"894"	"HS"	"--"	"--"	"地方"	"紫"	"3.4"	"133"	"9"	"--"	"47.68"	"--"	"100.0"	"DA BAI JIANG DOU"	"100.0"	"浅红"	"6.1"	"浅橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"23.8"	"HS"	"--"	"肾形"	"9.18"	"20.16"	"12.04"	"内蒙古"	"--"	"--"	"大白豇豆"	"--"	"黑"	"I95"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"五原县"	"--"	"90.0"	"--"	"7.4"	"内蒙古农科院原子能所"	"--"	"--"	"I0002076"	"HS"	"9"	"--"	"无限"	"--"	"12.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"895"	"HS"	"--"	"--"	"地方"	"紫"	"4.4"	"135"	"9"	"--"	"51.41"	"--"	"100.0"	"DA BAI JIANG DOU"	"100.0"	"黄"	"10.6"	"浅橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.3"	"17.5"	"HS"	"--"	"肾形"	"9.20"	"23.01"	"9.61"	"内蒙古"	"--"	"--"	"大白豇豆"	"--"	"黑"	"I96"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"乌拉特前旗"	"--"	"126.0"	"--"	"9.6"	"内蒙古农科院原子能所"	"--"	"--"	"I0002077"	"HS"	"9"	"--"	"无限"	"--"	"12.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"896"	"HS"	"--"	"--"	"地方"	"紫"	"7.5"	"137"	"9"	"--"	"50.90"	"--"	"100.0"	"HUANG JIANG DOU"	"100.0"	"黄"	"7.8"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"16.4"	"HS"	"--"	"肾形"	"9.22"	"21.72"	"10.19"	"内蒙古"	"--"	"I2C02098"	"黄豇豆"	"--"	"黄"	"I79"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特右旗"	"--"	"90.0"	"--"	"6.3"	"内蒙古农科院原子能所"	"--"	"--"	"I0002078"	"HS"	"9"	"--"	"无限"	"--"	"12.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"897"	"HS"	"--"	"--"	"地方"	"紫"	"6.7"	"133"	"9"	"--"	"50.60"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"黄"	"6.9"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.8"	"14.9"	"HS"	"--"	"肾形"	"9.18"	"22.33"	"12.18"	"内蒙古"	"--"	"I2C02099"	"白豇豆"	"--"	"黑"	"I82"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特右旗"	"--"	"105.0"	"--"	"7.0"	"内蒙古农科院原子能所"	"--"	"--"	"I0002079"	"HS"	"9"	"--"	"无限"	"--"	"10.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"898"	"HS"	"--"	"--"	"地方"	"紫"	"6.9"	"133"	"9"	"--"	"50.42"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"6.0"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"14.5"	"HS"	"--"	"肾形"	"9.18"	"22.54"	"8.82"	"内蒙古"	"--"	"I2C02100"	"豇豆"	"--"	"黄"	"I85"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特右旗"	"--"	"99.0"	"--"	"6.0"	"内蒙古农科院原子能所"	"--"	"--"	"I0002080"	"HS"	"9"	"--"	"无限"	"--"	"10.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"899"	"HS"	"--"	"--"	"地方"	"紫"	"5.3"	"120"	"9"	"--"	"50.47"	"--"	"100.0"	"BAI JIANG DOU"	"100.0"	"黄"	"5.4"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.2"	"16.4"	"HS"	"--"	"肾形"	"9.05"	"22.64"	"12.52"	"内蒙古"	"--"	"I2C02101"	"白豇豆"	"--"	"黄"	"I132"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"达拉特旗"	"--"	"82.0"	"--"	"6.1"	"内蒙古农科院原子能所"	"--"	"--"	"I0002081"	"HS"	"9"	"--"	"无限"	"--"	"10.7"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"900"	"HS"	"--"	"--"	"地方"	"紫"	"10.6"	"118"	"9"	"--"	"50.44"	"--"	"100.0"	"CHANG JIANG DOU"	"100.0"	"白"	"11.0"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.0"	"13.8"	"HS"	"--"	"椭圆"	"9.30"	"22.46"	"11.19"	"内蒙古"	"--"	"I2C02102"	"长豇豆"	"--"	"黑"	"I134"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"临河市"	"--"	"90.0"	"--"	"7.5"	"内蒙古农科院原子能所"	"--"	"--"	"I0002082"	"HS"	"9"	"--"	"无限"	"--"	"24.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"901"	"HS"	"--"	"--"	"地方"	"紫"	"6.8"	"117"	"9"	"--"	"46.75"	"--"	"100.0"	"CHANG JIANG DOU"	"100.0"	"白"	"8.9"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.1"	"11.2"	"HS"	"--"	"椭圆"	"9.20"	"19.45"	"11.62"	"内蒙古"	"--"	"I2C01835"	"长豇豆"	"--"	"黑"	"I135"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"临河市"	"--"	"64.0"	"--"	"11.7"	"内蒙古农科院原子能所"	"--"	"--"	"I0002083"	"HS"	"9"	"--"	"无限"	"--"	"16.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"902"	"HS"	"--"	"--"	"地方"	"紫"	"4.7"	"121"	"9"	"--"	"54.11"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"紫"	"16.0"	"橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"24.7"	"HS"	"--"	"肾形"	"9.09"	"25.36"	"9.85"	"内蒙古"	"--"	"--"	"红豇豆"	"--"	"黄"	"I138"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"临河市"	"--"	"110.0"	"--"	"12.9"	"内蒙古农科院原子能所"	"--"	"--"	"I0002084"	"HS"	"9"	"--"	"无限"	"--"	"13.9"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"903"	"HS"	"--"	"--"	"地方"	"紫"	"6.4"	"133"	"9"	"--"	"48.86"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"浅红"	"7.0"	"深橙"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"1.9"	"13.4"	"HS"	"--"	"椭圆"	"9.18"	"21.35"	"11.31"	"内蒙古"	"--"	"I2C02103"	"红豇豆"	"--"	"黑"	"I99"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"东胜市"	"--"	"94.0"	"--"	"8.2"	"内蒙古农科院原子能所"	"--"	"--"	"I0002085"	"HS"	"9"	"--"	"无限"	"--"	"10.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"904"	"HS"	"--"	"--"	"地方"	"紫"	"12.3"	"128"	"9"	"--"	"50.20"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"17.1"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.3"	"16.4"	"HS"	"--"	"肾形"	"9.13"	"22.60"	"9.23"	"内蒙古"	"--"	"I2C01836"	"红豇豆"	"--"	"--"	"I91"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"呼和浩特市"	"--"	"84.0"	"--"	"8.5"	"内蒙古农科院原子能所"	"--"	"--"	"I0002086"	"HS"	"9"	"--"	"无限"	"--"	"11.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"905"	"HS"	"--"	"--"	"地方"	"紫"	"--"	"133"	"9"	"--"	"50.93"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"15.1"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.6"	"16.5"	"HS"	"--"	"肾形"	"9.18"	"22.34"	"10.08"	"内蒙古"	"--"	"I2C01837"	"红豇豆"	"--"	"--"	"I93"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"呼和浩特市"	"--"	"86.0"	"--"	"--"	"内蒙古农科院原子能所"	"--"	"--"	"I0002087"	"HS"	"9"	"--"	"无限"	"--"	"11.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"906"	"HS"	"--"	"--"	"地方"	"紫"	"6.7"	"125"	"9"	"--"	"48.07"	"--"	"100.0"	"XIAO HONG JIANG DOU"	"100.0"	"黄"	"8.0"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"15.4"	"HS"	"--"	"肾形"	"9.10"	"20.90"	"12.84"	"内蒙古"	"--"	"I2C01838"	"小红豇豆"	"--"	"--"	"I114"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特左旗"	"--"	"98.0"	"--"	"7.8"	"内蒙古农科院原子能所"	"--"	"--"	"I0002088"	"HS"	"9"	"--"	"无限"	"--"	"12.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"907"	"HS"	"--"	"--"	"地方"	"紫"	"6.7"	"135"	"9"	"--"	"46.86"	"--"	"100.0"	"JIANG DOU"	"100.0"	"黄"	"10.8"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"13.6"	"HS"	"--"	"肾形"	"9.20"	"19.59"	"12.84"	"内蒙古"	"--"	"I2C02104"	"豇豆"	"--"	"褐"	"I116"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特左旗"	"--"	"94.0"	"--"	"12.0"	"内蒙古农科院原子能所"	"--"	"--"	"I0002089"	"HS"	"9"	"--"	"无限"	"--"	"12.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"908"	"HS"	"--"	"--"	"地方"	"紫"	"6.9"	"131"	"9"	"--"	"49.97"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"9.6"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.1"	"13.9"	"HS"	"--"	"肾形"	"9.16"	"22.17"	"11.40"	"内蒙古"	"--"	"I2C02105"	"红豇豆"	"--"	"--"	"I117"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特左旗"	"--"	"83.0"	"--"	"9.9"	"内蒙古农科院原子能所"	"--"	"--"	"I0002090"	"HS"	"9"	"--"	"无限"	"--"	"12.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"909"	"HS"	"--"	"--"	"地方"	"紫"	"6.7"	"137"	"9"	"--"	"50.21"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"10.1"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.5"	"16.3"	"HS"	"--"	"肾形"	"9.22"	"22.37"	"10.88"	"内蒙古"	"--"	"I2C02106"	"红豇豆"	"--"	"--"	"I122"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"包头市郊区"	"--"	"94.0"	"--"	"9.3"	"内蒙古农科院原子能所"	"--"	"--"	"I0002091"	"HS"	"9"	"--"	"无限"	"--"	"11.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"910"	"HS"	"--"	"--"	"地方"	"紫"	"6.7"	"133"	"9"	"--"	"49.06"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"8.6"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.8"	"14.5"	"HS"	"--"	"肾形"	"9.18"	"21.44"	"9.33"	"内蒙古"	"--"	"I2C01839"	"红豇豆"	"--"	"--"	"I88"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特右旗"	"--"	"79.0"	"--"	"8.9"	"内蒙古农科院原子能所"	"--"	"--"	"I0002092"	"HS"	"9"	"--"	"无限"	"--"	"11.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"911"	"HS"	"--"	"--"	"地方"	"紫"	"9.9"	"132"	"9"	"--"	"49.52"	"--"	"100.0"	"CHANG JIANG DOU"	"100.0"	"黄"	"16.1"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.5"	"11.5"	"HS"	"--"	"椭圆"	"9.17"	"21.79"	"10.23"	"内蒙古"	"--"	"I2C02107"	"长豇豆"	"--"	"--"	"I129"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"土默特右旗"	"--"	"226.0"	"--"	"14.1"	"内蒙古农科院原子能所"	"--"	"--"	"I0002093"	"HS"	"9"	"--"	"无限"	"--"	"51.0"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"912"	"HS"	"--"	"--"	"地方"	"紫"	"5.4"	"113"	"9"	"--"	"50.12"	"--"	"100.0"	"HONG JIANG DOU"	"100.0"	"黄"	"7.2"	"浅红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.3"	"13.5"	"HS"	"--"	"肾形"	"8.29"	"22.24"	"11.89"	"内蒙古"	"--"	"I2C01840"	"红豇豆"	"--"	"--"	"I128"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"清水河县"	"--"	"80.0"	"--"	"9.8"	"内蒙古农科院原子能所"	"--"	"--"	"I0002094"	"HS"	"9"	"--"	"无限"	"--"	"11.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"913"	"HS"	"--"	"--"	"地方"	"紫"	"6.1"	"120"	"9"	"--"	"48.59"	"--"	"100.0"	"ZI TIAO JIANG DOU"	"100.0"	"白"	"14.6"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.7"	"9.0"	"HS"	"--"	"椭圆"	"9.05"	"21.10"	"12.29"	"内蒙古"	"--"	"I2C02108"	"紫条豇豆"	"--"	"--"	"I141"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"乌海市"	"--"	"187.0"	"--"	"26.5"	"内蒙古农科院原子能所"	"--"	"--"	"I0002095"	"HS"	"9"	"--"	"无限"	"--"	"15.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"914"	"HS"	"--"	"--"	"地方"	"紫"	"4.6"	"112"	"9"	"--"	"48.70"	"--"	"100.0"	"ZI JIANG DOU"	"100.0"	"黄"	"9.8"	"紫红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.7"	"16.1"	"HS"	"--"	"肾形"	"8.27"	"20.76"	"11.47"	"内蒙古"	"--"	"I2C01841"	"紫豇豆"	"--"	"--"	"I145"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"5.08"	"--"	"达拉特旗"	"--"	"82.0"	"--"	"13.2"	"内蒙古农科院原子能所"	"--"	"--"	"I0002096"	"HS"	"9"	"--"	"无限"	"--"	"9.3"	"--"	"半蔓生"	"--"	"Leguminosae(豆科)"	"--"
"915"	"--"	"--"	"--"	"地方"	"紫"	"13.6"	"85"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"8.7"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.3"	"13.0"	"--"	"--"	"肾形"	"9.10"	"--"	"--"	"河南"	"--"	"I2C01581"	"红豇豆"	"--"	"红"	"1594"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"177.5"	"--"	"13.0"	"河南农科院粮作所"	"--"	"--"	"I0001515"	"--"	"--"	"--"	"无限"	"--"	"14.6"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"916"	"--"	"--"	"--"	"地方"	"紫"	"12.2"	"94"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"4.6"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.2"	"10.0"	"--"	"--"	"肾形"	"9.19"	"--"	"--"	"河南"	"--"	"I2C01582"	"红豇豆"	"--"	"红"	"1595"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"125.0"	"--"	"9.2"	"河南农科院粮作所"	"--"	"--"	"I0001516"	"--"	"--"	"--"	"无限"	"--"	"12.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"917"	"--"	"--"	"--"	"地方"	"紫"	"13.6"	"96"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"5.1"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.8"	"11.2"	"--"	"--"	"肾形"	"9.21"	"--"	"--"	"河南"	"--"	"I2C01656"	"红豇豆"	"--"	"红"	"1597"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"140.0"	"--"	"29.3"	"河南农科院粮作所"	"--"	"--"	"I0001517"	"--"	"--"	"--"	"无限"	"--"	"14.3"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"918"	"--"	"--"	"--"	"地方"	"紫"	"13.6"	"88"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"12.5"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.6"	"11.0"	"--"	"--"	"肾形"	"9.13"	"--"	"--"	"河南"	"--"	"I2C01583"	"红豇豆"	"--"	"红"	"1598"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"117.0"	"--"	"21.6"	"河南农科院粮作所"	"--"	"--"	"I0001518"	"--"	"--"	"--"	"无限"	"--"	"14.5"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"919"	"--"	"--"	"--"	"地方"	"紫"	"12.8"	"83"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"23.6"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.6"	"10.7"	"--"	"--"	"肾形"	"9.08"	"--"	"--"	"河南"	"--"	"I2C01414"	"红豇豆"	"--"	"红"	"1599"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"108.0"	"--"	"35.4"	"河南农科院粮作所"	"--"	"--"	"I0001519"	"--"	"--"	"--"	"无限"	"--"	"12.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"920"	"--"	"--"	"--"	"地方"	"紫"	"13.9"	"87"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"14.6"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.2"	"11.7"	"--"	"--"	"肾形"	"9.12"	"--"	"--"	"河南"	"--"	"I2C01584"	"红豇豆"	"--"	"红"	"1602"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"汝阳县"	"--"	"125.6"	"--"	"25.4"	"河南农科院粮作所"	"--"	"--"	"I0001520"	"--"	"--"	"--"	"无限"	"--"	"12.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"921"	"--"	"--"	"--"	"地方"	"紫"	"12.8"	"89"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"14.2"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.2"	"11.0"	"--"	"--"	"肾形"	"9.15"	"--"	"--"	"河南"	"--"	"I2C01415"	"红豇豆"	"--"	"红"	"1925"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.18"	"--"	"汝阳县"	"--"	"130.0"	"--"	"29.2"	"河南农科院粮作所"	"--"	"--"	"I0001521"	"--"	"--"	"--"	"无限"	"--"	"12.4"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"922"	"--"	"--"	"--"	"地方"	"紫"	"14.2"	"85"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"16.1"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.4"	"11.7"	"--"	"--"	"肾形"	"9.10"	"--"	"--"	"河南"	"--"	"I2C01416"	"红豇豆"	"--"	"红"	"1603"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"嵩县"	"--"	"179.6"	"--"	"32.2"	"河南农科院粮作所"	"--"	"--"	"I0001522"	"--"	"--"	"--"	"无限"	"--"	"14.1"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"923"	"--"	"--"	"--"	"地方"	"紫"	"13.5"	"90"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"13.5"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.8"	"10.5"	"--"	"--"	"肾形"	"9.15"	"--"	"--"	"河南"	"--"	"I2C01417"	"红豇豆"	"--"	"红"	"1605"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"嵩县"	"--"	"147.8"	"--"	"27.0"	"河南农科院粮作所"	"--"	"--"	"I0001523"	"--"	"--"	"--"	"无限"	"--"	"13.7"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
"924"	"--"	"--"	"--"	"地方"	"紫"	"13.4"	"87"	"--"	"--"	"--"	"--"	"--"	"HONG JIANG DOU"	"--"	"黄白"	"15.4"	"红"	"--"	"--"	"Vigna(豇豆属)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.0"	"11.9"	"--"	"--"	"肾形"	"9.12"	"--"	"--"	"河南"	"--"	"I2C01585"	"红豇豆"	"--"	"红"	"1606"	"Vigna unguiculata (L.) Walp.(豇豆)"	"--"	"--"	"6.17"	"--"	"嵩县"	"--"	"149.0"	"--"	"28.8"	"河南农科院粮作所"	"--"	"--"	"I0001524"	"--"	"--"	"--"	"无限"	"--"	"14.2"	"--"	"蔓生"	"--"	"Leguminosae(豆科)"	"--"
