"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"保存单位"	"荚色"	"译名"	"种子来源"	"株高"	"茎粗大小"	"蚜害病评价"	"荚型"	"株型"	"褐斑病指数"	"苗期耐盐"	"来源"	"锈病评价"	"茎粗"	"褐斑病级"	"锈病病级"	"耐旱性"	"蚜害病指数"	"白粉病评价"	"薯肉色"	"均匀度"	"白粉病级"	"顶叶色"	"赤斑病指数"	"芽期抗旱"	"脉基色"	"蚜害病级"	"最长蔓长"	"抗涝性"	"白粉病指数"	"柄基色"	"赤斑病级"	"耐盐性"	"育成年份"	"叶形"	"粗蛋白"	"蚜害病指"	"薯瘟抗性1"	"有效枝"	"耐贮性"	"熟期抗旱"	"烘干率"	"锈病指数"	"选育单位"	"产量"	"谷氨"	"谷"	"芽期耐盐"	"茎端茸毛"	"粒型"	"粗脂肪"	"叶片宽"	"熟性"	"基部分枝"	"赤斑病评价"	"叶色"	"褐斑病评价"
"384"	"--"	"Leguminosae(豆科)"	"CP221"	"S89016"	"--"	"3.25"	"无限"	"--"	"--"	"31.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.6"	"161"	"国外"	"--"	"50.7"	"--"	"L0000411"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"9.02"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"73.4"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"S89016"	"ICARDA"	"62.0"																																																				
"385"	"--"	"Leguminosae(豆科)"	"CP223"	"S89082"	"--"	"3.25"	"无限"	"--"	"--"	"35.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.0"	"162"	"国外"	"--"	"41.7"	"--"	"L0000412"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"91.5"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"S89082"	"ICARDA"	"61.0"																																																				
"386"	"--"	"Leguminosae(豆科)"	"CP227"	"S89103"	"--"	"3.25"	"无限"	"--"	"--"	"18.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"166"	"国外"	"--"	"36.2"	"--"	"L0000413"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"9.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"53.0"	"淡黄"	"--"	"--"	"--"	"2.6"	"--"	"青海省农林科学院"	"黄"	"S89103"	"ICARDA"	"68.8"																																																				
"387"	"--"	"Leguminosae(豆科)"	"CP228"	"S89105"	"--"	"3.25"	"无限"	"--"	"--"	"26.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.0"	"160"	"国外"	"--"	"38.2"	"--"	"L0000414"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"9.01"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"73.6"	"淡黄"	"--"	"--"	"--"	"2.7"	"--"	"青海省农林科学院"	"黄"	"S89105"	"ICARDA"	"67.8"																																																				
"388"	"--"	"Leguminosae(豆科)"	"CP229"	"S89121"	"--"	"3.25"	"无限"	"--"	"--"	"33.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"157"	"国外"	"--"	"33.5"	"--"	"L0000415"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"103.0"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"S89121"	"ICARDA"	"65.0"																																																				
"389"	"--"	"Leguminosae(豆科)"	"CP231"	"S89138"	"--"	"3.25"	"无限"	"--"	"--"	"29.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"155"	"国外"	"--"	"32.2"	"--"	"L0000416"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"81.0"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"S89138"	"ICARDA"	"64.0"																																																				
"390"	"--"	"Leguminosae(豆科)"	"CP232"	"S89143"	"--"	"3.25"	"无限"	"--"	"--"	"22.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.3"	"156"	"国外"	"--"	"30.2"	"--"	"L0000417"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.28"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"68.8"	"淡黄"	"--"	"--"	"--"	"2.0"	"--"	"青海省农林科学院"	"黄"	"S89143"	"ICARDA"	"52.4"																																																				
"391"	"--"	"Leguminosae(豆科)"	"CP235"	"S89165"	"--"	"3.25"	"无限"	"--"	"--"	"28.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.8"	"153"	"国外"	"--"	"32.2"	"--"	"L0000418"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.25"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"80.0"	"淡黄"	"--"	"--"	"--"	"2.4"	"--"	"青海省农林科学院"	"黄"	"S89165"	"ICARDA"	"59.4"																																																				
"392"	"--"	"Leguminosae(豆科)"	"CP237"	"S89171"	"--"	"3.25"	"无限"	"--"	"--"	"22.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.2"	"156"	"国外"	"--"	"37.7"	"--"	"L0000419"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.28"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"69.0"	"淡黄"	"--"	"--"	"--"	"2.4"	"--"	"青海省农林科学院"	"黄"	"S89171"	"ICARDA"	"40.6"																																																				
"393"	"--"	"Leguminosae(豆科)"	"CP238"	"S89173"	"--"	"3.25"	"无限"	"--"	"--"	"25.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.3"	"159"	"国外"	"--"	"34.2"	"--"	"L0000420"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"61.8"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"S89173"	"ICARDA"	"53.8"																																																				
"394"	"--"	"Leguminosae(豆科)"	"CP239"	"S89184"	"--"	"3.25"	"无限"	"--"	"--"	"22.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.4"	"161"	"国外"	"--"	"17.7"	"--"	"L0000421"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"9.02"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"83.4"	"淡黄"	"--"	"--"	"--"	"2.3"	"--"	"青海省农林科学院"	"黄"	"S89184"	"ICARDA"	"61.0"																																																				
"395"	"--"	"Leguminosae(豆科)"	"CP240"	"S89279"	"--"	"3.25"	"无限"	"--"	"--"	"20.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.6"	"155"	"国外"	"--"	"45.7"	"--"	"L0000422"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"34.0"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"S89279"	"ICARDA"	"55.0"																																																				
"396"	"--"	"Leguminosae(豆科)"	"CP241"	"S89208"	"--"	"3.25"	"无限"	"--"	"--"	"22.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"156"	"国外"	"--"	"19.3"	"--"	"L0000423"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.28"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"73.8"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"S89208"	"ICARDA"	"54.0"																																																				
"397"	"--"	"Leguminosae(豆科)"	"CP242"	"S89209"	"--"	"3.25"	"无限"	"--"	"--"	"16.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.0"	"154"	"国外"	"--"	"31.2"	"--"	"L0000424"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.26"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"0.8"	"--"	"--"	"64.5"	"淡黄"	"--"	"--"	"--"	"2.2"	"--"	"青海省农林科学院"	"黄"	"S89209"	"ICARDA"	"42.5"																																																				
"398"	"--"	"Leguminosae(豆科)"	"CP244"	"S89249"	"--"	"3.25"	"无限"	"--"	"--"	"24.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.5"	"158"	"国外"	"--"	"32.2"	"--"	"L0000425"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.30"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.7"	"--"	"--"	"74.8"	"淡黄"	"--"	"--"	"--"	"2.3"	"--"	"青海省农林科学院"	"黄"	"S89249"	"ICARDA"	"52.5"																																																				
"399"	"--"	"Leguminosae(豆科)"	"CP247"	"S89259"	"--"	"3.25"	"无限"	"--"	"--"	"38.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.6"	"156"	"国外"	"--"	"36.7"	"--"	"L0000426"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.28"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"91.4"	"淡黄"	"--"	"--"	"--"	"2.4"	"--"	"青海省农林科学院"	"黄"	"S89259"	"ICARDA"	"66.0"																																																				
"400"	"--"	"Leguminosae(豆科)"	"CP251"	"S89295"	"--"	"3.25"	"无限"	"--"	"--"	"19.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.0"	"159"	"国外"	"--"	"32.2"	"--"	"L0000427"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"59.8"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"S89295"	"ICARDA"	"60.0"																																																				
"401"	"--"	"Leguminosae(豆科)"	"CP256"	"Sel89TH60569"	"--"	"3.25"	"无限"	"--"	"--"	"21.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.4"	"162"	"国外"	"--"	"29.5"	"--"	"L0000428"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"9.03"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"73.8"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"Sel89TH60569"	"ICARDA"	"57.0"																																																				
"402"	"--"	"Leguminosae(豆科)"	"CP258"	"Sel89TH78998"	"--"	"3.25"	"无限"	"--"	"--"	"37.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"159"	"国外"	"--"	"33.5"	"--"	"L0000429"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.4"	"--"	"--"	"81.6"	"淡黄"	"--"	"--"	"--"	"2.4"	"--"	"青海省农林科学院"	"黄"	"Sel89TH78998"	"ICARDA"	"67.0"																																																				
"403"	"--"	"Leguminosae(豆科)"	"CP277"	"F85-101"	"--"	"3.25"	"无限"	"--"	"--"	"73.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.0"	"159"	"国外"	"--"	"19.5"	"--"	"L0000430"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.31"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"194.5"	"淡黄"	"--"	"--"	"--"	"2.3"	"--"	"青海省农林科学院"	"黄"	"F85-101"	"ICARDA"	"61.0"																																																				
"404"	"--"	"Leguminosae(豆科)"	"CP279"	"22024"	"--"	"3.25"	"无限"	"--"	"--"	"25.7"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.4"	"157"	"国外"	"--"	"17.2"	"--"	"L0000431"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"129.6"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"22024"	"ICARDA"	"44.0"																																																				
"405"	"--"	"Leguminosae(豆科)"	"CP281"	"27113"	"--"	"3.25"	"无限"	"--"	"--"	"38.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.0"	"157"	"国外"	"--"	"31.6"	"--"	"L0000432"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"74.2"	"淡黄"	"--"	"--"	"--"	"2.0"	"--"	"青海省农林科学院"	"黄"	"27113"	"ICARDA"	"53.0"																																																				
"406"	"--"	"Leguminosae(豆科)"	"CP285"	"85-75C"	"--"	"3.25"	"无限"	"--"	"--"	"36.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.5"	"156"	"国外"	"--"	"41.8"	"--"	"L0000433"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.28"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00244"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"87.1"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"85-75C"	"ICARDA"	"73.2"																																																				
"407"	"--"	"Leguminosae(豆科)"	"CP287"	"85-4C"	"--"	"3.25"	"无限"	"--"	"--"	"21.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.9"	"154"	"国外"	"--"	"44.3"	"--"	"L0000434"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.26"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00245"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"32.3"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"85-4C"	"ICARDA"	"67.3"																																																				
"408"	"--"	"Leguminosae(豆科)"	"CP289"	"86-11C"	"--"	"3.25"	"无限"	"--"	"--"	"22.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.0"	"155"	"国外"	"--"	"41.6"	"--"	"L0000435"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00246"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"49.1"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"86-11C"	"ICARDA"	"73.1"																																																				
"409"	"--"	"Leguminosae(豆科)"	"CP291"	"84-17C"	"--"	"3.25"	"无限"	"--"	"--"	"16.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.9"	"157"	"国外"	"--"	"44.7"	"--"	"L0000431"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"38.5"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"84-17C"	"ICARDA"	"68.7"																																																				
"410"	"--"	"Leguminosae(豆科)"	"CP297"	"88-45C"	"--"	"3.25"	"无限"	"--"	"--"	"39.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.7"	"157"	"国外"	"--"	"34.5"	"--"	"L0000437"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"105.3"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"88-45C"	"ICARDA"	"56.5"																																																				
"411"	"--"	"Leguminosae(豆科)"	"CP298"	"88-75C"	"--"	"3.25"	"无限"	"--"	"--"	"27.2"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.6"	"157"	"国外"	"--"	"42.4"	"--"	"L0000438"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"76.8"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"88-75C"	"ICARDA"	"55.5"																																																				
"412"	"--"	"Leguminosae(豆科)"	"CP299"	"88-8C"	"--"	"3.25"	"无限"	"--"	"--"	"41.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.4"	"155"	"国外"	"--"	"38.4"	"--"	"L0000439"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00248"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"123.9"	"淡黄"	"--"	"--"	"--"	"2.9"	"--"	"青海省农林科学院"	"黄"	"88-8C"	"ICARDA"	"58.3"																																																				
"413"	"--"	"Leguminosae(豆科)"	"CP300"	"88-62C"	"--"	"3.25"	"无限"	"--"	"--"	"47.9"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"14.6"	"157"	"国外"	"--"	"37.9"	"--"	"L0000440"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00249"	"直立"	"--"	"--"	"1.4"	"--"	"--"	"85.7"	"淡黄"	"--"	"--"	"--"	"2.6"	"--"	"青海省农林科学院"	"黄"	"88-62C"	"ICARDA"	"56.9"																																																				
"414"	"--"	"Leguminosae(豆科)"	"CP301"	"86-41C"	"--"	"3.25"	"无限"	"--"	"--"	"30.6"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"21.9"	"153"	"国外"	"--"	"36.9"	"--"	"L0000441"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.25"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"79.3"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"86-41C"	"ICARDA"	"58.9"																																																				
"415"	"--"	"Leguminosae(豆科)"	"CP305"	"88-85C"	"--"	"3.25"	"无限"	"--"	"--"	"31.0"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"14.5"	"166"	"国外"	"--"	"37.4"	"--"	"L0000442"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"9.07"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00250"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"110.1"	"淡黄"	"--"	"--"	"--"	"2.2"	"--"	"青海省农林科学院"	"黄"	"88-85C"	"ICARDA"	"61.3"																																																				
"416"	"--"	"Leguminosae(豆科)"	"CP306"	"88-76C"	"--"	"3.25"	"无限"	"--"	"--"	"39.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"17.3"	"152"	"国外"	"--"	"36.6"	"--"	"L0000443"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.24"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00251"	"直立"	"--"	"--"	"1.5"	"--"	"--"	"98.1"	"淡黄"	"--"	"--"	"--"	"2.9"	"--"	"青海省农林科学院"	"黄"	"88-76C"	"ICARDA"	"66.3"																																																				
"417"	"--"	"Leguminosae(豆科)"	"CP307"	"88-70C"	"--"	"3.25"	"无限"	"--"	"--"	"36.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.3"	"155"	"国外"	"--"	"36.4"	"--"	"L0000444"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.25"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00252"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"112.5"	"淡黄"	"--"	"--"	"--"	"2.7"	"--"	"青海省农林科学院"	"黄"	"88-70C"	"ICARDA"	"60.6"																																																				
"418"	"--"	"Leguminosae(豆科)"	"CP308"	"88-68C"	"--"	"3.25"	"无限"	"--"	"--"	"41.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"13.4"	"160"	"国外"	"--"	"39.4"	"--"	"L0000445"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"9.01"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"113.7"	"淡黄"	"--"	"--"	"--"	"2.6"	"--"	"青海省农林科学院"	"黄"	"88-68C"	"ICARDA"	"60.9"																																																				
"419"	"--"	"Leguminosae(豆科)"	"CP309"	"88-18C"	"--"	"3.24"	"无限"	"--"	"--"	"28.5"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"15.8"	"157"	"国外"	"--"	"43.8"	"--"	"L0000446"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.29"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"71.7"	"淡黄"	"--"	"--"	"--"	"2.8"	"--"	"青海省农林科学院"	"黄"	"88-18C"	"ICARDA"	"61.5"																																																				
"420"	"--"	"Leguminosae(豆科)"	"CP310"	"85-54C"	"--"	"3.24"	"无限"	"--"	"--"	"29.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.4"	"155"	"国外"	"--"	"41.9"	"--"	"L0000447"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00253"	"直立"	"--"	"--"	"1.0"	"--"	"--"	"79.1"	"淡黄"	"--"	"--"	"--"	"2.6"	"--"	"青海省农林科学院"	"黄"	"85-54C"	"ICARDA"	"60.4"																																																				
"421"	"--"	"Leguminosae(豆科)"	"CP317"	"88-56C"	"--"	"3.23"	"无限"	"--"	"--"	"6.1"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.6"	"148"	"国外"	"--"	"38.0"	"--"	"L0000448"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.20"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.1"	"--"	"--"	"28.6"	"淡黄"	"--"	"--"	"--"	"2.8"	"--"	"青海省农林科学院"	"黄"	"88-56C"	"ICARDA"	"63.8"																																																				
"422"	"--"	"Leguminosae(豆科)"	"CP318"	"88-42C"	"--"	"3.23"	"无限"	"--"	"--"	"6.4"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"3.6"	"152"	"国外"	"--"	"38.6"	"--"	"L0000449"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"8.24"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.2"	"--"	"--"	"26.6"	"淡黄"	"--"	"--"	"--"	"2.5"	"--"	"青海省农林科学院"	"黄"	"88-42C"	"ICARDA"	"61.0"																																																				
"423"	"--"	"Leguminosae(豆科)"	"CP319"	"84-19C"	"--"	"3.24"	"无限"	"--"	"--"	"38.8"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.9"	"161"	"国外"	"--"	"46.6"	"--"	"L0000450"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆糙"	"--"	"--"	"白"	"9.02"	"--"	"Cicer(鹰嘴豆属)"	"--"	"I2N00254"	"直立"	"--"	"--"	"0.9"	"--"	"--"	"90.0"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"84-19C"	"ICARDA"	"71.9"																																																				
"424"	"--"	"Leguminosae(豆科)"	"CP320"	"85-13C"	"--"	"3.24"	"无限"	"--"	"--"	"36.3"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"25.9"	"155"	"国外"	"--"	"42.3"	"--"	"L0000451"	"--"	"Cicer arietinum L.(鹰嘴豆)"	"圆滑"	"--"	"--"	"白"	"8.27"	"--"	"Cicer(鹰嘴豆属)"	"--"	"--"	"直立"	"--"	"--"	"1.4"	"--"	"--"	"83.1"	"淡黄"	"--"	"--"	"--"	"--"	"--"	"青海省农林科学院"	"黄"	"85-13C"	"ICARDA"	"69.9"																																																				
