"id"	"蛋氨酸"	"科名"	"孢囊等级3"	"品种名称"	"病毒指数"	"脐色"	"锈病等级"	"熟期抗旱性"	"苗期抗冷"	"油酸"	"生育月份"	"产地来源"	"类型"	"硬脂酸"	"生育日数"	"胰酶抑制剂"	"译名"	"孢囊等级1"	"省"	"亚油酸"	"东经"	"百粒重"	"软脂酸"	"统一编号"	"平均孢囊5"	"学名"	"粒形"	"孢囊等级5"	"胱氨酸"	"平均孢囊1"	"孢囊等级2"	"花色"	"粗脂肪"	"锈病抗病性"	"粗蛋白"	"结荚习性"	"北纬"	"芽期抗旱性"	"平均孢囊3"	"库编号"	"生长习性"	"保存单位"	"孢囊指数3"	"区"	"锈病反应型"	"芽期抗冷"	"叶形"	"粒色"	"备注"	"孢囊等级4"	"苗期抗盐性"	"子叶色"	"病毒等级"	"样品类型"	"属名"	"茸毛色"	"高程"	"平均孢囊4"	"株高"	"芽期抗盐性"	"平均孢囊2"	"亚麻酸"
"2945"	"1.2"	"Leguminosae(豆科)"	"5"	"绿色大豆"	"31.50"	"黑"	"--"	"--"	"--"	"22.8"	"4/下-9/下"	"陕西黄龙"	"春"	"3.6"	"156"	"+"	"LU SE DA DOU"	"5"	"陕西"	"54.8"	"10949"	"14.1"	"9.8"	"ZDD10242"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"1.3"	"21.60"	"--"	"紫"	"18.0"	"--"	"44.8"	"亚"	"3536"	"--"	"30.00"	"I2A17550"	"直立"	"陕西省农科院(总254)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"绿"	"--"	"5"	"5"	"绿"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"1097"	"26.20"	"46.0"	"4"	"--"	"8.9"
"2946"	"--"	"Leguminosae(豆科)"	"5"	"本地大黑豆"	"12.50"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/中"	"陕西定边"	"春"	"--"	"143"	"+"	"BEN DI DA HEI DOU"	"3"	"陕西"	"--"	"10736"	"18.6"	"--"	"ZDD10272"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"8.80"	"--"	"紫"	"20.9"	"--"	"37.4"	"亚"	"3735"	"--"	"21.80"	"I2A17546"	"直立"	"陕西省农科院(总204)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"黑"	"--"	"7"	"--"	"黄"	"3"	"地方"	"Glycine(大豆属)"	"棕"	"1378"	"51.80"	"52.0"	"--"	"--"	"--"
"2947"	"--"	"Leguminosae(豆科)"	"5"	"大黑豆"	"17.50"	"黑"	"--"	"--"	"--"	"--"	"4/下-9/下"	"陕西定边"	"春"	"--"	"152"	"+"	"DA HEI DOU"	"7"	"陕西"	"--"	"10736"	"18.5"	"--"	"ZDD10273"	"20.10"	"Glycine max L. Merrill(大豆)"	"椭圆"	"7"	"--"	"15.00"	"9"	"紫"	"17.1"	"--"	"44.9"	"无"	"3735"	"--"	"20.00"	"I2A20919"	"蔓生"	"陕西省农科院(总205)"	"--"	"北方春大豆"	"--"	"3"	"卵圆"	"黑"	"--"	"5"	"3"	"黄"	"3"	"地方"	"Glycine(大豆属)"	"棕"	"1378"	"24.60"	"60.4"	"2"	"30.00"	"--"
"2948"	"--"	"Leguminosae(豆科)"	"5"	"老黑豆"	"--"	"黑"	"--"	"3"	"--"	"22.1"	"4/下-9/下"	"陕西志丹"	"春"	"3.6"	"152"	"+"	"LAO HEI DOU"	"5"	"陕西"	"53.3"	"10846"	"15.0"	"11.0"	"ZDD10285"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"12.40"	"--"	"紫"	"16.8"	"--"	"44.7"	"无"	"3652"	"4"	"30.00"	"I2A09434"	"半直"	"陕西省农科院(总263)"	"--"	"北方春大豆"	"--"	"--"	"椭圆"	"黑"	"--"	"7"	"5"	"黄"	"--"	"地方"	"Glycine(大豆属)"	"棕"	"1233"	"38.40"	"80.4"	"5"	"--"	"10.0"
"2949"	"--"	"Leguminosae(豆科)"	"3"	"八月炸"	"100.00"	"黑"	"--"	"3"	"--"	"21.1"	"4/下-9/中"	"陕西关旗"	"春"	"2.9"	"145"	"+"	"BA YUE ZHA"	"3"	"陕西"	"52.2"	"10850"	"7.7"	"12.2"	"ZDD10296"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"3.20"	"--"	"紫"	"16.6"	"--"	"44.2"	"有"	"3415"	"3"	"5.00"	"I2A09444"	"直立"	"陕西省农科院(总274)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"黑"	"--"	"7"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"--"	"43.70"	"57.4"	"4"	"--"	"11.5"
"2950"	"--"	"Leguminosae(豆科)"	"5"	"本地黄豆"	"50.00"	"褐"	"--"	"4"	"--"	"22.1"	"4/下-9/下"	"陕西靖边"	"春"	"4.9"	"151"	"+"	"BEN DI HUANG DOU"	"3"	"陕西"	"53.4"	"10848"	"20.0"	"11.1"	"ZDD10326"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"3.30"	"--"	"紫"	"17.4"	"--"	"44.9"	"无"	"3736"	"3"	"30.00"	"I2A09468"	"半直"	"陕西省农科院(总175)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"褐"	"--"	"5"	"3"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1340"	"28.00"	"74.5"	"5"	"--"	"8.6"
"2951"	"--"	"Leguminosae(豆科)"	"5"	"八月炸"	"33.30"	"褐"	"--"	"--"	"--"	"--"	"4/下-10/上"	"陕西陇县"	"春"	"--"	"159"	"+"	"BA YUE ZHA"	"7"	"陕西"	"--"	"10651"	"11.7"	"--"	"ZDD10337"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"50.00"	"--"	"紫"	"18.5"	"--"	"38.2"	"无"	"3453"	"--"	"26.00"	"I2A15552"	"半直"	"陕西省农科院(总332)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"褐"	"--"	"5"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"902"	"23.00"	"81.0"	"--"	"--"	"--"
"2952"	"--"	"Leguminosae(豆科)"	"5"	"红皮大豆"	"50.00"	"褐"	"--"	"4"	"--"	"19.3"	"4/下-10/上"	"陕西麟游"	"春"	"3.2"	"162"	"+"	"HONG PI DA DOU"	"5"	"陕西"	"55.8"	"10747"	"10.2"	"12.4"	"ZDD10341"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"11.90"	"--"	"紫"	"16.9"	"--"	"41.2"	"有"	"3441"	"4"	"13.00"	"I2A09481"	"直立"	"陕西省农科院(总336)"	"--"	"北方春大豆"	"--"	"--"	"椭圆"	"褐"	"--"	"7"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1031"	"38.00"	"91.9"	"3"	"--"	"9.3"
"2953"	"1.3"	"Leguminosae(豆科)"	"5"	"大豆"	"46.00"	"褐"	"--"	"--"	"--"	"--"	"4/下-10/上"	"陕西铜川"	"春"	"--"	"166"	"+"	"DA DOU"	"3"	"陕西"	"--"	"10906"	"19.7"	"--"	"ZDD10352"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"1.5"	"4.80"	"--"	"白"	"17.7"	"--"	"44.1"	"亚"	"3507"	"--"	"14.60"	"I2A17565"	"半直"	"陕西省农科院(总476)"	"--"	"北方春大豆"	"--"	"--"	"椭圆"	"褐"	"--"	"5"	"4"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"880"	"13.60"	"100.2"	"3"	"--"	"--"
"2954"	"--"	"Leguminosae(豆科)"	"3"	"羊眼睛珠"	"47.30"	"深褐"	"--"	"--"	"--"	"--"	"4/下-9/中"	"陕西定边"	"春"	"--"	"143"	"+"	"YANG YAN JING ZHU"	"5"	"陕西"	"--"	"10736"	"16.7"	"--"	"ZDD10365"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"18.00"	"--"	"紫"	"18.1"	"--"	"43.9"	"无"	"3735"	"--"	"7.80"	"I2A09499"	"蔓生"	"陕西省农科院(总220)"	"--"	"北方春大豆"	"--"	"--"	"卵圆"	"虎斑"	"--"	"5"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"1378"	"11.80"	"73.0"	"--"	"--"	"--"
"2955"	"--"	"Leguminosae(豆科)"	"5"	"大豆"	"29.55"	"褐"	"--"	"--"	"--"	"19.1"	"4/下-10/上"	"陕西麟游"	"春"	"4.0"	"165"	"+"	"DA DOU"	"5"	"陕西"	"54.5"	"10747"	"7.5"	"10.9"	"ZDD10371"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"14.80"	"--"	"白"	"16.3"	"--"	"42.9"	"有"	"3441"	"--"	"16.00"	"I2A09504"	"直立"	"陕西省农科院(总365)"	"--"	"北方春大豆"	"--"	"--"	"椭圆"	"虎斑"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"1031"	"57.20"	"53.5"	"--"	"--"	"11.5"
"2956"	"--"	"Leguminosae(豆科)"	"7"	"白豆"	"28.50"	"褐"	"--"	"--"	"--"	"19.5"	"6/下-10/中"	"陕西凤县"	"夏"	"3.1"	"120"	"+"	"BAI DOU"	"5"	"陕西"	"56.2"	"10631"	"17.0"	"10.9"	"ZDD10373"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"14.30"	"--"	"白"	"17.2"	"--"	"44.5"	"有"	"3355"	"--"	"50.00"	"I2A09506"	"直立"	"陕西省农科院(总289)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"5"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"960"	"11.20"	"58.9"	"--"	"--"	"10.3"
"2957"	"--"	"Leguminosae(豆科)"	"5"	"大粒黄豆"	"35.87"	"褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西眉县"	"夏"	"--"	"129"	"+"	"DA LI HUANG DOU"	"7"	"陕西"	"--"	"10744"	"22.1"	"--"	"ZDD10394"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"50.00"	"--"	"白"	"19.3"	"--"	"37.3"	"有"	"3416"	"--"	"18.40"	"I2A15549"	"直立"	"陕西省农科院(总319)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"519"	"51.00"	"87.9"	"--"	"--"	"--"
"2958"	"--"	"Leguminosae(豆科)"	"3"	"小颗早黄豆"	"26.00"	"褐"	"--"	"5"	"--"	"--"	"6/中-10/下"	"陕西蓝田"	"夏"	"--"	"125"	"+"	"XIAO KE ZAO HUANG DOU"	"3"	"陕西"	"--"	"10905"	"16.5"	"--"	"ZDD10405"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"6.80"	"--"	"白"	"18.5"	"--"	"41.4"	"亚"	"3432"	"2"	"9.80"	"I2A15562"	"直立"	"陕西省农科院(总403)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"5"	"3"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"500"	"22.20"	"75.2"	"3"	"--"	"--"
"2959"	"--"	"Leguminosae(豆科)"	"7"	"八月炸"	"50.00"	"褐"	"--"	"--"	"--"	"20.1"	"6/中-10/上"	"陕西蓝田"	"夏"	"3.4"	"105"	"+"	"BA YUE ZHA"	"5"	"陕西"	"55.0"	"10905"	"16.5"	"12.7"	"ZDD10411"	"6.50"	"Glycine max L. Merrill(大豆)"	"椭圆"	"5"	"--"	"20.40"	"--"	"白"	"18.3"	"--"	"42.7"	"有"	"3432"	"--"	"80.00"	"I2A09533"	"直立"	"陕西省农科院(总409)"	"--"	"黄淮夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"5"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"500"	"20.00"	"76.1"	"4"	"--"	"8.7"
"2960"	"--"	"Leguminosae(豆科)"	"5"	"白豆"	"77.50"	"褐"	"--"	"--"	"--"	"19.7"	"6/中-10/下"	"陕西富平"	"夏"	"2.8"	"126"	"+"	"BAI DOU"	"3"	"陕西"	"55.9"	"10910"	"18.6"	"12.4"	"ZDD10413"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"9.80"	"--"	"白"	"18.8"	"--"	"43.7"	"亚"	"3445"	"--"	"22.00"	"I2A09535"	"直立"	"陕西省农科院(总413)"	"--"	"黄淮夏大豆"	"--"	"--"	"--"	"黄"	"--"	"5"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"450"	"18.00"	"66.7"	"4"	"--"	"9.1"
"2961"	"--"	"Leguminosae(豆科)"	"5"	"白黑豆"	"43.50"	"褐"	"--"	"--"	"--"	"20.9"	"6/中-10/中"	"陕西洛南"	"夏"	"3.1"	"113"	"+"	"BAI HEI DOU"	"3"	"陕西"	"55.9"	"11008"	"22.7"	"10.5"	"ZDD10429"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"5.00"	"--"	"白"	"16.7"	"--"	"43.6"	"有"	"3405"	"--"	"24.00"	"I2A15583"	"直立"	"陕西省农科院(总505)"	"--"	"黄淮夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"7"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"934"	"--"	"52.2"	"4"	"--"	"9.5"
"2962"	"--"	"Leguminosae(豆科)"	"3"	"京豆"	"36.96"	"黄"	"--"	"--"	"--"	"22.3"	"6/中-10/上"	"陕西商县"	"夏"	"3.5"	"106"	"+"	"JING DOU"	"3"	"陕西"	"53.7"	"10957"	"14.2"	"10.9"	"ZDD10437"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"5.60"	"--"	"白"	"16.8"	"--"	"44.8"	"亚"	"3355"	"--"	"7.60"	"I2A15590"	"直立"	"陕西省农科院(总514)"	"--"	"黄淮夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"705"	"36.40"	"59.2"	"--"	"--"	"9.6"
"2963"	"--"	"Leguminosae(豆科)"	"3"	"八月炸"	"38.00"	"褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西商南"	"夏"	"--"	"129"	"--"	"BA YUE ZHA"	"7"	"陕西"	"--"	"11051"	"13.2"	"--"	"ZDD10453"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"50.00"	"--"	"白"	"--"	"--"	"--"	"亚"	"3330"	"--"	"6.80"	"I2A15596"	"直立"	"陕西省农科院(总534)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"5"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"470"	"29.60"	"69.0"	"--"	"--"	"--"
"2964"	"--"	"Leguminosae(豆科)"	"7"	"黄豆"	"36.84"	"褐"	"--"	"--"	"--"	"23.6"	"6/中-10/下"	"陕西商南"	"夏"	"3.9"	"134"	"+"	"HUANG DOU"	"7"	"陕西"	"49.1"	"11051"	"12.1"	"11.9"	"ZDD10462"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"58.40"	"--"	"白"	"15.1"	"--"	"43.6"	"有"	"3330"	"--"	"62.90"	"I2A15604"	"直立"	"陕西省农科院(总543)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"5"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"470"	"18.80"	"82.0"	"--"	"--"	"11.5"
"2965"	"--"	"Leguminosae(豆科)"	"5"	"小粒白"	"28.57"	"深褐"	"--"	"--"	"--"	"18.7"	"6/中-10/中"	"陕西山阳"	"夏"	"3.6"	"115"	"+"	"XIAO LI BAI"	"7"	"陕西"	"53.9"	"10952"	"10.1"	"11.5"	"ZDD10469"	"--"	"Glycine max L. Merrill(大豆)"	"长椭"	"--"	"--"	"50.00"	"--"	"白"	"15.9"	"--"	"43.5"	"亚"	"3331"	"--"	"27.50"	"I2A15609"	"直立"	"陕西省农科院(总552)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"7"	"3"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"684"	"31.40"	"61.6"	"4"	"--"	"12.3"
"2966"	"--"	"Leguminosae(豆科)"	"7"	"七角抓"	"29.86"	"褐"	"--"	"--"	"--"	"18.5"	"6/中-10/下"	"陕西山阳"	"夏"	"3.9"	"130"	"+"	"QI JIAO ZHUA"	"5"	"陕西"	"56.2"	"10952"	"18.2"	"10.4"	"ZDD10474"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"11.70"	"--"	"白"	"15.6"	"--"	"43.5"	"有"	"3331"	"--"	"36.00"	"I2A17575"	"直立"	"陕西省农科院(总557)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"684"	"--"	"84.2"	"--"	"--"	"10.9"
"2967"	"--"	"Leguminosae(豆科)"	"3"	"豌豆黄"	"28.00"	"褐"	"--"	"--"	"--"	"22.0"	"6/中-10/下"	"陕西柞水"	"夏"	"5.6"	"124"	"+"	"WAN DOU HUANG"	"3"	"陕西"	"53.7"	"10900"	"19.2"	"9.2"	"ZDD10481"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"4.00"	"--"	"白"	"16.5"	"--"	"41.4"	"有"	"3340"	"--"	"6.60"	"I2A17009"	"直立"	"陕西省农科院(总565)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"820"	"--"	"62.6"	"--"	"--"	"9.5"
"2968"	"--"	"Leguminosae(豆科)"	"5"	"大棵白"	"38.24"	"深褐"	"--"	"--"	"--"	"21.2"	"6/中-10/下"	"陕西镇安"	"夏"	"4.2"	"128"	"+"	"DA KE BAI"	"5"	"陕西"	"54.8"	"10909"	"24.3"	"9.9"	"ZDD10490"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"12.00"	"--"	"白"	"16.6"	"--"	"44.7"	"亚"	"3226"	"--"	"25.00"	"I2A15620"	"直立"	"陕西省农科院(总575)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"570"	"--"	"59.8"	"--"	"--"	"9.9"
"2969"	"--"	"Leguminosae(豆科)"	"5"	"八月黄"	"75.00"	"深褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西留坝"	"夏"	"--"	"127"	"+"	"BA YUE HUANG"	"5"	"陕西"	"--"	"10653"	"14.1"	"--"	"ZDD10508"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"10.90"	"--"	"紫"	"--"	"--"	"--"	"有"	"3332"	"--"	"24.00"	"I2A09541"	"直立"	"陕西省农科院(总731)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"5"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"960"	"14.60"	"60.2"	"--"	"--"	"--"
"2970"	"--"	"Leguminosae(豆科)"	"5"	"金满豆"	"38.75"	"黑"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西宁强"	"夏"	"--"	"127"	"+"	"JIN MAN DOU"	"7"	"陕西"	"--"	"10615"	"17.8"	"--"	"ZDD10526"	"--"	"Glycine max L. Merrill(大豆)"	"圆"	"--"	"--"	"50.00"	"--"	"紫"	"17.6"	"--"	"43.6"	"亚"	"3250"	"--"	"25.00"	"I2A15715"	"直立"	"陕西省农科院(总762)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"7"	"4"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"800"	"58.20"	"59.3"	"2"	"--"	"--"
"2971"	"--"	"Leguminosae(豆科)"	"7"	"八月爆"	"26.25"	"黑"	"--"	"5"	"--"	"20.8"	"6/中-10/中"	"陕西镇巴"	"夏"	"4.0"	"117"	"+"	"BA YUE BAO"	"5"	"陕西"	"54.6"	"10752"	"12.5"	"11.1"	"ZDD10541"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"13.70"	"--"	"白"	"17.0"	"--"	"44.9"	"有"	"3230"	"4"	"100.00"	"I2A09558"	"直立"	"陕西省农科院(总790)"	"--"	"黄淮夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"674"	"31.80"	"60.2"	"--"	"--"	"9.5"
"2972"	"--"	"Leguminosae(豆科)"	"5"	"小牛毛黄"	"34.48"	"褐"	"--"	"--"	"--"	"15.4"	"6/中-10/下"	"陕西旬阳"	"夏"	"3.2"	"132"	"+"	"XIAO NIU MAO HUANG"	"3"	"陕西"	"58.7"	"10922"	"11.3"	"9.7"	"ZDD10561"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"7.00"	"--"	"紫"	"17.6"	"--"	"40.3"	"有"	"3251"	"--"	"20.20"	"I2A15737"	"直立"	"陕西省农科院(总880)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"3"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"320"	"--"	"72.5"	"0"	"--"	"13.1"
"2973"	"--"	"Leguminosae(豆科)"	"5"	"水黄豆"	"74.00"	"深褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西旬阳"	"夏"	"--"	"127"	"+"	"SHUI HUANG DOU"	"5"	"陕西"	"--"	"10922"	"13.0"	"--"	"ZDD10562"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"11.00"	"--"	"白"	"19.9"	"--"	"39.4"	"有"	"3251"	"--"	"12.80"	"I2A15738"	"半蔓"	"陕西省农科院(总881)"	"--"	"黄淮夏大豆"	"--"	"--"	"椭圆"	"黄"	"--"	"7"	"5"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"320"	"70.80"	"83.8"	"3"	"--"	"--"
"2974"	"--"	"Leguminosae(豆科)"	"3"	"泥巴豆"	"48.86"	"褐"	"--"	"--"	"--"	"17.3"	"6/中-10/下"	"陕西岚皋"	"夏"	"3.1"	"121"	"+"	"NI BA DOU"	"3"	"陕西"	"57.6"	"10854"	"11.2"	"9.5"	"ZDD10571"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"8.00"	"--"	"白"	"18.5"	"--"	"39.7"	"有"	"3218"	"--"	"6.80"	"I2A16514"	"直立"	"陕西省农科院(总903)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"棕"	"450"	"--"	"--"	"--"	"--"	"12.6"
"2975"	"--"	"Leguminosae(豆科)"	"7"	"八月半"	"31.00"	"褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西平利"	"夏"	"--"	"127"	"+"	"BA YUE BAN"	"5"	"陕西"	"--"	"10921"	"22.2"	"--"	"ZDD10578"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"14.30"	"--"	"白"	"17.9"	"--"	"43.8"	"有"	"3223"	"--"	"50.00"	"I2A09576"	"直立"	"陕西省农科院(总913)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"460"	"64.20"	"76.1"	"--"	"--"	"--"
"2976"	"--"	"Leguminosae(豆科)"	"5"	"八月爆"	"27.50"	"深褐"	"--"	"--"	"--"	"--"	"6/中-10/中"	"陕西紫阳"	"夏"	"--"	"120"	"+"	"BA YUE BAO"	"5"	"陕西"	"--"	"10832"	"9.9"	"--"	"ZDD10582"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"19.40"	"--"	"白"	"17.2"	"--"	"43.3"	"有"	"3232"	"--"	"25.00"	"I2A09579"	"直立"	"陕西省农科院(总918)"	"--"	"黄淮夏大豆"	"--"	"--"	"--"	"黄"	"--"	"7"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"棕"	"384"	"34.60"	"79.3"	"--"	"--"	"--"
"2977"	"--"	"Leguminosae(豆科)"	"5"	"梁上青"	"60.00"	"深褐"	"--"	"--"	"--"	"17.3"	"6/中-10/下"	"陕西石泉"	"夏"	"2.8"	"133"	"+"	"LIANG SHANG QING"	"7"	"陕西"	"57.2"	"10814"	"14.4"	"9.8"	"ZDD10601"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"16.80"	"--"	"紫"	"17.0"	"--"	"38.4"	"有"	"3303"	"--"	"30.00"	"I2A15756"	"直立"	"陕西省农科院(总947)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"--"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"380"	"--"	"81.0"	"--"	"--"	"12.9"
"2978"	"--"	"Leguminosae(豆科)"	"5"	"小蚂蚁蛋"	"32.35"	"褐"	"--"	"--"	"--"	"14.6"	"6/中-10/下"	"陕西宁陕"	"夏"	"2.8"	"130"	"+"	"XIAO MA YI DAN"	"7"	"陕西"	"58.0"	"10818"	"5.4"	"10.6"	"ZDD10609"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"50.00"	"--"	"紫"	"16.4"	"--"	"40.3"	"有"	"3319"	"--"	"11.00"	"I2A15761"	"直立"	"陕西省农科院(总956)"	"--"	"黄淮夏大豆"	"--"	"--"	"圆"	"黄"	"--"	"5"	"--"	"黄"	"5"	"地方"	"Glycine(大豆属)"	"灰"	"820"	"22.60"	"85.6"	"--"	"--"	"14.0"
"2979"	"--"	"Leguminosae(豆科)"	"5"	"扇子白"	"47.50"	"褐"	"--"	"--"	"--"	"--"	"6/中-10/下"	"陕西宁陕"	"夏"	"--"	"134"	"+"	"SHAN ZI BAI"	"5"	"陕西"	"--"	"10818"	"13.6"	"--"	"ZDD10611"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"27.30"	"--"	"紫"	"17.4"	"--"	"44.5"	"有"	"3319"	"--"	"30.00"	"I2A17613"	"直立"	"陕西省农科院(总958)"	"--"	"黄淮夏大豆"	"--"	"--"	"卵圆"	"黄"	"--"	"7"	"--"	"黄"	"7"	"地方"	"Glycine(大豆属)"	"灰"	"820"	"37.40"	"52.9"	"--"	"--"	"--"
